entry_time,exit_time,side,entry,exit,stop,target,reason,net_r,net_pips,pnl_usd,balance
2010-04-05 23:00:00+00:00,2010-04-07 16:00:00+00:00,LONG,1.43245,1.4345902492518694,1.4310231671654203,1.4345902492518694,target,1.2621815123478222,19.902492518693972,63.109075617391106,10063.10907561739
2010-04-16 01:00:00+00:00,2010-04-19 09:00:00+00:00,SHORT,1.43365,1.4351027778626988,1.4351027778626988,1.431470833205952,stop,-1.0000000000000195,-16.027778626987065,-50.31554537808793,10012.793530239303
2010-04-26 03:00:00+00:00,2010-04-26 09:00:00+00:00,LONG,1.4356,1.4340223697690746,1.4340223697690746,1.4379664453463878,stop,-1.0000000000000493,-17.276302309253865,-50.063967651198986,9962.729562588105
2010-04-28 04:00:00+00:00,2010-04-28 12:00:00+00:00,SHORT,1.43305,1.434348921004461,1.434348921004461,1.4311016184933083,stop,-1.0000000000000029,-14.489210044611621,-49.813647812940665,9912.915914775165
2010-04-30 07:00:00+00:00,2010-04-30 09:00:00+00:00,LONG,1.4353,1.4341612162110513,1.4341612162110513,1.437008175683423,stop,-1.0000000000000784,-12.887837889487162,-49.56457957387971,9863.351335201285
2010-04-30 16:00:00+00:00,2010-06-01 00:00:00+00:00,SHORT,1.4327,1.4307657982681283,1.433989467821248,1.4307657982681283,target_gap,1.2394870559351359,17.84201731871754,61.12748154061266,9924.478816741897
2010-08-02 23:00:00+00:00,2010-08-03 16:00:00+00:00,LONG,1.369,1.3749460825982847,1.3650359449344769,1.3749460825982847,target,1.408849056702584,57.96082598284663,69.910463096158,9994.389279838055
2010-08-12 02:00:00+00:00,2010-08-12 05:00:00+00:00,SHORT,1.36065,1.3647482631390404,1.3647482631390404,1.354502605291439,stop,-0.9999999999999953,-42.48263139040492,-49.97194639919004,9944.417333438865
2010-09-06 13:00:00+00:00,2010-09-06 14:00:00+00:00,LONG,1.308,1.3044123961809662,1.3044123961809662,1.3133814057285509,stop,-1.0000000000000036,-37.37603819033891,-49.7220866671945,9894.695246771671
2010-09-06 17:00:00+00:00,2010-09-06 23:00:00+00:00,SHORT,1.30225,1.2968507632493456,1.3058494911671028,1.2968507632493456,target,1.3999864292813555,52.49236750654346,69.26219533677536,9963.957442108447
2010-09-15 10:00:00+00:00,2010-09-16 08:00:00+00:00,LONG,1.30075,1.3072137027440813,1.2964408648372794,1.3072137027440813,target,1.4159029752820687,63.13702744081256,70.5399849393263,10034.497427047774
2010-10-12 21:00:00+00:00,2010-10-13 07:00:00+00:00,SHORT,1.3323,1.3363615262524724,1.3363615262524724,1.3262077106212915,stop,-0.9999999999999913,-42.11526252472358,-50.172487135238434,9984.324939912536
2010-10-13 18:00:00+00:00,2010-10-14 07:00:00+00:00,LONG,1.33845,1.3344417621182012,1.3344417621182012,1.344462356822698,stop,-0.9999999999999968,-41.58237881798715,-49.921624699562514,9934.403315212974
2010-10-19 09:00:00+00:00,2010-10-19 10:00:00+00:00,SHORT,1.3346,1.3380612289940212,1.3380612289940212,1.3294081565089682,stop,-0.9999999999999866,-36.11228994021237,-49.6720165760642,9884.73129863691
2010-10-19 12:00:00+00:00,2010-10-19 17:00:00+00:00,LONG,1.3403,1.3363686242347432,1.3363686242347432,1.3461970636478853,stop,-0.9999999999999881,-40.81375765256817,-49.42365649318396,9835.307642143727
2010-10-19 22:00:00+00:00,2010-10-20 14:00:00+00:00,SHORT,1.33345,1.3378992787667132,1.3378992787667132,1.3267760818499303,stop,-1.0000000000000226,-45.992787667131935,-49.17653821071975,9786.131103933007
2010-10-20 21:00:00+00:00,2010-10-21 01:00:00+00:00,LONG,1.34285,1.3393919653963182,1.3393919653963182,1.348037051905523,stop,-0.9999999999999827,-36.08034603681881,-48.930655519664185,9737.200448413343
2010-12-01 06:00:00+00:00,2010-12-01 08:00:00+00:00,SHORT,1.30571,1.3143452490185985,1.3143452490185985,1.292757126472102,stop,-0.9999999999999953,-87.85249018598579,-48.686002242066486,9688.514446171277
2011-03-01 08:00:00+00:00,2011-03-01 21:00:00+00:00,LONG,1.28592,1.2799207983488672,1.2799207983488672,1.2949188024766993,stop,-0.9999999999999826,-61.492016511327684,-48.44257223085554,9640.071873940422
2011-03-15 15:00:00+00:00,2011-03-16 13:00:00+00:00,SHORT,1.28178,1.273788261683233,1.2871078255445112,1.273788261683233,target,1.4315421791086802,78.41738316766916,69.00084748592485,9709.072721426346
2011-03-22 00:00:00+00:00,2011-03-22 05:00:00+00:00,LONG,1.28675,1.2838099292513212,1.2838099292513212,1.2911601061230185,stop,-0.9999999999999896,-30.90070748678858,-48.54536360713123,9660.527357819215
2011-04-12 14:00:00+00:00,2011-04-13 15:00:00+00:00,SHORT,1.30052,1.2941578644322391,1.3047614237118406,1.2941578644322391,target,1.4146062815599003,62.12135567760774,68.32921341776165,9728.856571236976
2011-04-28 10:00:00+00:00,2011-04-28 15:00:00+00:00,LONG,1.29449,1.2913404903895815,1.2913404903895815,1.2992142644156273,stop,-1.0000000000000242,-32.99509610418377,-48.64428285618606,9680.21228838079
2011-09-07 15:00:00+00:00,2011-09-08 08:00:00+00:00,LONG,1.20699,1.213755977836252,1.2024793481091653,1.213755977836252,target,1.41953915272295,66.15977836252101,68.70720175013177,9748.919490130922
2011-11-01 22:00:00+00:00,2011-11-02 10:00:00+00:00,SHORT,1.21515,1.2180623083536835,1.2180623083536835,1.2107815374694746,stop,-0.9999999999999812,-30.623083536835015,-48.74459745065369,9700.174892680268
2011-11-04 16:00:00+00:00,2011-11-06 22:00:00+00:00,LONG,1.22181,1.2263620795983354,1.2187752802677765,1.2263620795983354,target_gap,1.3822502350188892,44.02079598335368,67.04034512565815,9767.215237805927
2011-11-23 03:00:00+00:00,2011-11-23 06:00:00+00:00,SHORT,1.23315,1.23047417909287,1.2349338806047532,1.23047417909287,target,1.3060893733159222,25.25820907130033,63.78428014493834,9830.999517950866
2012-03-13 21:00:00+00:00,2012-03-14 05:00:00+00:00,LONG,1.20765,1.2086974015390226,1.206951732307318,1.2086974015390226,target,1.0579225718069685,8.974015390227187,52.00218146731824,9883.001699418184
2012-03-19 12:00:00+00:00,2012-03-20 18:00:00+00:00,SHORT,1.20645,1.2053423296909713,1.207188446872686,1.2053423296909713,target,1.0779151105948033,9.576703090286966,53.265184349184906,9936.26688376737
2012-05-24 14:00:00+00:00,2012-05-24 14:00:00+00:00,LONG,1.20345,1.2021154951956727,1.2021154951956727,1.2054517572064907,stop,-1.0000000000000293,-14.845048043271746,-49.681334418838304,9886.585549348532
2012-05-30 05:00:00+00:00,2012-05-31 09:00:00+00:00,SHORT,1.20104,1.2016954641959936,1.2016954641959936,1.2000568037060098,stop,-0.9999999999998694,-8.054641959934937,-49.43292774673621,9837.152621601796
2012-06-11 04:00:00+00:00,2012-06-11 10:00:00+00:00,LONG,1.20148,1.200947704627423,1.200947704627423,1.2022784430588656,stop,-1.0000000000001001,-6.822953725770407,-49.1857631080139,9787.96685849378
2012-06-11 21:00:00+00:00,2012-06-13 21:00:00+00:00,SHORT,1.201,1.20092,1.20149680730284,1.2002547890457402,time,-0.10822388629901022,-0.6999999999991999,-5.296459061960556,9782.67039943182
2012-06-14 07:00:00+00:00,2012-06-14 07:00:00+00:00,LONG,1.20137,1.202016543573411,1.2009389709510594,1.202016543573411,target,0.8545933707035807,4.965435734108738,41.80102635566291,9824.471425787482
2012-06-14 09:00:00+00:00,2012-06-17 22:00:00+00:00,SHORT,1.20083,1.201332443414648,1.201332443414648,1.2000763348780283,stop,-1.0000000000001383,-6.524434146478907,-49.1223571289442,9775.349068658537
2012-06-18 04:00:00+00:00,2012-06-18 09:00:00+00:00,LONG,1.20122,1.2007882966501073,1.2007882966501073,1.201867555024839,stop,-0.9999999999998882,-5.817033498926204,-48.876745343287226,9726.47232331525
2012-06-18 14:00:00+00:00,2012-06-18 19:00:00+00:00,SHORT,1.20091,1.2003712285714243,1.2012691809523837,1.2003712285714243,target,0.7635231183640862,3.887714285756129,37.13193239489819,9763.604255710148
2012-06-27 17:00:00+00:00,2012-06-27 19:00:00+00:00,LONG,1.20103,1.2005938095885595,1.2005938095885595,1.2016842856171606,stop,-1.0000000000001512,-5.8619041144049575,-48.81802127855812,9714.78623443159
2012-07-06 14:00:00+00:00,2012-07-08 21:00:00+00:00,SHORT,1.20091,1.201293567479591,1.201293567479591,1.2003346487806132,stop,-0.9999999999999177,-5.335674795911181,-48.57393117215396,9666.212303259437
2012-07-17 18:00:00+00:00,2012-07-17 23:00:00+00:00,LONG,1.20125,1.2007348571191754,1.2007348571191754,1.2020227143212368,stop,-1.000000000000003,-6.651428808245484,-48.33106151629733,9617.88124174314
2012-07-20 12:00:00+00:00,2012-07-24 12:00:00+00:00,SHORT,1.20084,1.20091,1.201279460906524,1.2001808086402137,time,-0.3732223758439017,-2.200000000000145,-17.948042438139353,9599.933199305
2012-07-26 14:00:00+00:00,2012-07-26 14:00:00+00:00,LONG,1.20101,1.20046166915916,1.20046166915916,1.2018324962612597,stop,-1.0000000000000366,-6.98330840839828,-47.99966599652676,9551.933533308473
2012-07-26 17:00:00+00:00,2012-07-30 17:00:00+00:00,SHORT,1.20088,1.20111,1.2014416045398415,1.2000375931902376,time,-0.5340044627660775,-3.7999999999995246,-25.503875674158355,9526.429657634315
2012-08-09 03:00:00+00:00,2012-08-09 14:00:00+00:00,SHORT,1.20126,1.2003581917318318,1.2018612055121123,1.2003581917318318,target,1.000802385028174,7.518082681682138,47.67036761081777,9574.100025245132
2012-09-04 19:00:00+00:00,2012-09-04 20:00:00+00:00,LONG,1.20113,1.2006040930625024,1.2006040930625024,1.2019188604062465,stop,-1.0000000000000355,-6.759069374976555,-47.87050012622736,9526.229525118904
